CNPJ_Fundo;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
12.948.291/0001-23;2020-09-30;1;Ed. The One;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M e IPCA
12.948.291/0001-23;2020-12-31;1;Ed. The One;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M e IPCA
12.978.943/0001-72;2020-03-31;1;Av. Alexandre Colares, 1188, Parque Anhanguera, São Paulo/SP;Contrato Built to suit, sendo que devido a securitização os aluguéis não são transferidos ao fundo.
12.978.943/0001-72;2020-03-31;1;Imóvel Retrofit;Contrato de aluguel com pagamento anual.
12.978.943/0001-72;2020-06-30;1;Av. Alexandre Colares, 1188, Parque Anhanguera, São Paulo/SP;Contrato Built to suit, sendo que devido a securitização os aluguéis não são transferidos ao fundo.
12.978.943/0001-72;2020-06-30;1;Imóvel Retrofit;Contrato de aluguel com pagamento anual.
12.978.943/0001-72;2020-09-30;1;Av. Alexandre Colares, 1188, Parque Anhanguera, São Paulo/SP;Contrato Built to suit, sendo que devido a securitização os aluguéis não são transferidos ao fundo.
12.978.943/0001-72;2020-09-30;1;Imóvel Retrofit;Contrato de aluguel com pagamento anual.
12.989.974/0001-29;2020-03-31;2;não se aplica;não se aplica
12.989.974/0001-29;2020-06-30;1;não se aplica;não se aplica
12.989.974/0001-29;2020-09-30;1;não se aplica;não se aplica
12.989.974/0001-29;2020-12-31;2;não se aplica;não se aplica
13.012.312/0001-67;2020-03-31;1;BR-163 km 95 a23 km do Centro de Rondonópolis;Contrato de Built To Suit
13.012.312/0001-67;2020-03-31;1;15 km de Araguari/MG;Contrato de Built To Suit
13.012.312/0001-67;2020-03-31;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-03-31;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-06-30;1;BR-163 km 95 a23 km do Centro de Rondonópolis;Contrato de Built To Suit
13.012.312/0001-67;2020-06-30;1;15 km de Araguari/MG;Contrato de Built To Suit
13.012.312/0001-67;2020-06-30;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-06-30;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-09-30;1;BR-163 km 95 a23 km do Centro de Rondonópolis;Contrato de Built To Suit
13.012.312/0001-67;2020-09-30;1;15 km de Araguari/MG;Contrato de Built To Suit
13.012.312/0001-67;2020-09-30;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-09-30;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-12-31;1;BR-163 km 95 a23 km do Centro de Rondonópolis;Contrato de Built To Suit
13.012.312/0001-67;2020-12-31;1;15 km de Araguari/MG;Contrato de Built To Suit
13.012.312/0001-67;2020-12-31;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.012.312/0001-67;2020-12-31;1;Rodovia Castelo Branco km 93,Sorocaba/SP;Contrato de Built To Suit
13.022.993/0001-44;2020-03-31;1;Edificio Faria Lima 4440;Não possui caracteristicas que destoem dos demais
13.022.993/0001-44;2020-06-30;1;Edificio Faria Lima 4440;Não possui caracteristicas que destoem dos demais
13.022.993/0001-44;2020-09-30;1;Edificio Faria Lima 4440;Não possui caracteristicas que destoem dos demais
13.022.994/0001-99;2020-03-31;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.022.994/0001-99;2020-06-30;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.022.994/0001-99;2020-09-30;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.022.994/0001-99;2020-12-31;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.125.823/0001-95;2020-03-31;1;Gleba G.;Contrato de locação comercial.
13.125.823/0001-95;2020-06-30;1;Gleba G.;Contrato de locação comercial.
13.125.823/0001-95;2020-09-30;1;Gleba G.;Contrato de locação comercial.
13.125.823/0001-95;2020-12-31;1;Gleba G.;Contrato de locação comercial.
13.320.290/0001-00;2020-03-31;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-03-31;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-06-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-09-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2020-12-31;1;H1191365;Clausula de reajuste e indexadores.
13.371.132/0001-71;2020-03-31;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-03-31;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-03-31;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-06-30;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-06-30;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-06-30;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-06-30;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-09-30;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-09-30;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-09-30;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-09-30;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-12-31;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-12-31;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-12-31;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2020-12-31;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.500.306/0001-59;2020-03-31;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2020-03-31;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2020-06-30;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2020-06-30;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2020-09-30;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2020-09-30;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2020-12-31;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
