CNPJ_Fundo_Classe,Data_Referencia,Versao,Nome_Imovel,Endereco,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Categoria,CNPJ_Fundo
,2020-03-31,1,ALA 337 51,Rua Alagoas 337 - 51,68.61,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ALG 960 54,Rua Alves Guimarães 960 - 54,70.8,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ALV 270 62,Rua Alvorada 270 - 62,149.9343,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ALV 735 54,Rua Alvorada 735 - 54,103.82,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ANA 746 72,Alameda dos Anapurus 746  - 72,60.325,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,API 445 61,Rua Apinajés 445 - 61,112.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,API 758 121,Rua Apiacás 758 - 121,152.4,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ARA 135 22,Rua Araioses 135  - 22,126.91,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ARA 137 51,Rua Aracaju 137 - 51,200.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ARA 298 121,Avenida Aratãs 298 - 121,102.17,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ARA 298 51,Avenida Aratãs 298 - 51,102.17,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ARA 298 81,Avenida Aratãs 298 - 81,102.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ARI 666 71,Rua Araguari 666 - 71,143.63,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,BRT 306 41,Rua Brentano 306 - 41,140.1,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,BRT 306 51,Rua Brentano 306 - 51,140.1,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,BT 426 201,Rua Barão da Torre 426 - 201,140.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CA 853 22,Rua Casa do Ator 853 - 22,66.83,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CB 755 11,Alameda Casa Branca 755 - 11,231.01,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CEA 101 31,Rua Ceará 101 - 31,212.02,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CEL 632 151,Rua Cônego Eugênio Leite 362 - 151,155.2,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CEL 632 151,Rua Cônego Eugênio Leite 362 - 151,155.2,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CMN 1060 32,Avenida Doutor Cardoso de Melo 1060 - 32,58.06,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CRV 243 51,Rua Cristiano Viana 243 - 51,106.27,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,CRV 243 52,Rua Cristiano Viana 243 - 52,107.27,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,DAM 1251 11,Rua Doutor Augusto de Miranda 1251 - 11,71.49,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,DAT 16 41,Rua Doutor Alberto Tôrres 16 - 41,155.54,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,DJE 130 21,Rua Doutor José Elias 130 - 21,148.49,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,EES 170 41,Rua Engenheiro Edgar Egídio de souza 170 - 41,269.46,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ESA 140 63,Rua Doutor Eduardo de Souza Aranha 140 - 63,91.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,FID 618 41,Rua Fidalga 618 - 41,61.68,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,GC 968 61,Rua Gomes de Carvalho 968 - 64,64.1008,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,GIR 721 21,Rua Girassol 721 - 21,148.6,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,GIR 770 61,Rua Girassol 770 - 61,153.72,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,GMM 362 41,Alameda dos Guaramomis 362 - 41,155.12,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,GRA 148 121,Rua Graúna 148 - 121,166.85,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,HAR 765 91,Rua Harmonia 765 - 91,106.28,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,HIG 604 61,Avenida Higienópolis 604 - 61,295.305,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,HIG 968 24B,Avenida Higienópolis 968 - 24B,81.72,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,HU 184 43,"Rua Humaitá, 184 - 43",103.23,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,IA 84 103,Rua Iara 84 - 103,44.45,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,IN 737 31,Rua Inhambu 737 - 31,168.52,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,IN 758 21,Rua Inhambu 770 - 21,141.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,INH 873 51,Rua Inhambu 873 - 51,83.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ITA 350 05,Rua Itambé 350 - 5,234.89,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,ITA 869 12,"Rua Itapicuru, 881 - 12",121.76,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JAM 337 13,Rua Jorge Americano 337 - 13,79.77,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JAM 522 94,Avenida Jamaris 522 - 94,77.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JCO 227 72,Rua Jericó 227 - 72,56.2,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JL 215 201,Rua José Linhares 215 - 201,108.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JLI 215 201,Rua José Linhares 215 - 201,108.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JLI 95 507,Rua João Líra 95 - 507,70.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JRP 701 101,Alameda dos Jurupis 701 - 101,117.96,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JTA 1057 44,Rua Joaquim Távora 1057 - 44,106.97,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,JUR 520 64,"Avenida Jurecê, 520 - 64",69.9425,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,LC 393 21,Rua Leão Coroado 393 - 21,216.67,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,LIS 71 92,Rua Lisboa 71 - 92,95.8,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MA 1419 42,Rua Monte Alegre 1419 - 42,123.87,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MA 781 102,Rua Monte Alegre 781 - 102,138.12,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MAL 791 14,Rua Monte Alegre 791 - 14,135.5,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MAC 417 54,Avenida Macuco 417 - 54,110.415,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MAL 791 14,Rua Monte Alegre 791 - 14,135.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MES 99 22,Rua Capitão Messías 99 - 22,142.31,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MES 99 71,Rua Capitão Messías 99 - 71,142.31,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MFG 230 131,Rua Maria Figueiredo 230 - 131,63.47,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MGD 657 61,Rua Ministro GodoI 657 - 61,149.08,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,MPR 159 73,Rua Martinico Prado 159 - 73,69.4,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,NHA 1170 84,Alameda dos Nhambiquaras 1170 - 84,41.935,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,OUR 115 46,Rua Ourânia 115 - 46,56.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PARA 115 51,Rua Para 115 - 51,153.88,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PAV 113 22,Avenida Pavão 113 - 22,39.91,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PI 1184 31,Rua Piauí 1184 - 31,52.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PIU 1149 31,Rua Piauí 1149 - 31,202.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PRA 404 53,Rua Professor Artur Ramos 404 - 53,44.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PRA 404 54,Rua Professor Artur Ramos 404 - 54,44.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,PTR 212 51,Rua Professor Tranquilli 212 - 51,84.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,RCC 70 1009,Rua Ciro Costa 70 - 1009,32.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,RPO 537 61,Rua Raul Pompéia 537 - 61,66.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,SBR 538 82,Rua Sabará 538 - 82,151.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,SVP 416 14,Rua São Vicente de Paula 416 - 14,156.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,TNL 372 81,Rua Tonelero 372 - 81,70.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-03-31,1,TU 536 53,Rua Tuim 536 - 53,58.0,1.0,Apartamento residencial pronto para venda,,Venda,24.796.967/0001-90
,2020-06-30,1,AIM 1283 82,Rua Aimberê 1283 - 82,38.35,1.0,Apartamento residencial pronto para venda,0.0013869983281838,Venda,24.796.967/0001-90
,2020-06-30,1,AP 588 12,Rua Artur Prado 588 - 12,263.78,1.0,Apartamento residencial pronto para venda,0.0064138418760302,Venda,24.796.967/0001-90
,2020-06-30,1,GC 280 304,Rua Gilberto Cardoso 280  - 304,82.0,1.0,Apartamento residencial pronto para venda,0.005201912666677,Venda,24.796.967/0001-90
,2020-06-30,1,PI 1246 51,Rua Piauí 1246 - 51,147.2,1.0,Apartamento residencial pronto para venda,0.0044903867806853,Venda,24.796.967/0001-90
,2020-06-30,1,CRO 227 132,Rua Croata 227 - 132,72.52,1.0,Apartamento residencial pronto para venda,0.0011373403852788,Venda,24.796.967/0001-90
,2020-06-30,1,ANA 746 124,Alameda dos Anapurus 746 - 124,60.325,1.0,Apartamento residencial pronto para venda,0.0019385934497333,Venda,24.796.967/0001-90
,2020-06-30,1,MJMM 28 61B,Praça Monsenhor José Maria Monteiro 28 - 61B,54.432,1.0,Apartamento residencial pronto para venda,0.0015529175398891,Venda,24.796.967/0001-90
,2020-06-30,1,SAB 563 82,Rua Sabará 563 - 82,97.73,1.0,Apartamento residencial pronto para venda,0.0027992141787994,Venda,24.796.967/0001-90
,2020-06-30,1,MGD 539 22,Rua Ministro Godoi 539 - 22,105.9,1.0,Apartamento residencial pronto para venda,0.0020823028180163,Venda,24.796.967/0001-90
,2020-06-30,1,RB 497 152,Rua Bergamota 497 - 152,80.5134,1.0,Apartamento residencial pronto para venda,0.0019730874634827,Venda,24.796.967/0001-90
,2020-06-30,1,RPM 909 11B,Avenida Raimundo Pereira de Magalhães 909 - 11B,69.26,1.0,Apartamento residencial pronto para venda,0.0019437302948729,Venda,24.796.967/0001-90
,2020-06-30,1,ARA 628 131,Alameda dos Arapanés 628 - 131,198.53,1.0,Apartamento residencial pronto para venda,0.0063642241962332,Venda,24.796.967/0001-90
,2020-06-30,1,PAS 1777 28,Rua Pascal 1777 - 28,80.64,1.0,Apartamento residencial pronto para venda,0.0027873845965377,Venda,24.796.967/0001-90
,2020-06-30,1,AL 1020 33L,Rua Aliança Liberal 1020 - 33,195.36,1.0,Apartamento residencial pronto para venda,0.0044869184024029,Venda,24.796.967/0001-90
,2020-06-30,1,DMA 957 94,Rua Doutor Miranda de Azevedo 957 - 94,53.0,1.0,Apartamento residencial pronto para venda,0.0016817532298224,Venda,24.796.967/0001-90
,2020-06-30,1,CV 275 15,Rua Campos Vergueiro 275 - 15,59.24,1.0,Apartamento residencial pronto para venda,0.0016987863444352,Venda,24.796.967/0001-90
,2020-06-30,1,DAM 597 11,Rua Doutor Augusto de Miranda 597 - 11,60.12,1.0,Apartamento residencial pronto para venda,0.0019608800227607,Venda,24.796.967/0001-90
,2020-06-30,1,MOA 781 32,Rua Monte Alegre 781 - 32,138.12,1.0,Apartamento residencial pronto para venda,0.0032259915685148,Venda,24.796.967/0001-90
,2020-06-30,1,CTX 1289 12,Rua Cotoxó 1289 - 12,93.62,1.0,Apartamento residencial pronto para venda,0.0022049640798459,Venda,24.796.967/0001-90
,2020-06-30,1,SC 159 11,Rua Salvador Caruso 159 - 11,75.48,1.0,Apartamento residencial pronto para venda,0.0017718388252435,Venda,24.796.967/0001-90
,2020-06-30,1,CTX 1289 71,Rua Cotoxó 1289 - 71,92.75,1.0,Apartamento residencial pronto para venda,0.0021634137657361,Venda,24.796.967/0001-90
,2020-06-30,1,QUA 936 73,Rua Quatá 936 - 73,52.47,1.0,Apartamento residencial pronto para venda,0.001829039977457,Venda,24.796.967/0001-90
,2020-06-30,1,AUR 329 32,Rua Aurélia 329 - 32,90.3,1.0,Apartamento residencial pronto para venda,0.0019622409993887,Venda,24.796.967/0001-90
,2020-06-30,1,PAM 33 604,Rua Professor Antônio Maria Teixeira 33 - 604,80.0,1.0,Apartamento residencial pronto para venda,0.005677616026126,Venda,24.796.967/0001-90
,2020-06-30,1,RP 296 907,Rua Paim 296 - 907,36.36,1.0,Apartamento residencial pronto para venda,0.0011246921156426,Venda,24.796.967/0001-90
,2020-06-30,1,TPI 251 42,Rua Tupi 251 - 42,36.5,1.0,Apartamento residencial pronto para venda,0.0011963416633457,Venda,24.796.967/0001-90
,2020-06-30,1,AEL 240 22,Rua Doutor Alfredo Ellis 240 - 22,106.52,1.0,Apartamento residencial pronto para venda,0.0024938487557088,Venda,24.796.967/0001-90
,2020-06-30,1,GDS 224 82,Rua Dr. Gabriel dos Santos 224 - 82,155.205,1.0,Apartamento residencial pronto para venda,0.0033795458061496,Venda,24.796.967/0001-90
,2020-06-30,1,JUR 45 31,Avenida Jurema 45 - 31,95.08,1.0,Apartamento residencial pronto para venda,0.0034678902792467,Venda,24.796.967/0001-90
,2020-06-30,1,PFP 484 51,Avenida Prefeito Fábio Prado 484 - 51,114.3575,1.0,Apartamento residencial pronto para venda,0.0032061791410669,Venda,24.796.967/0001-90
,2020-06-30,1,CW 535 14,Rua Carlos Weber 535 - 14,88.2,1.0,Apartamento residencial pronto para venda,0.0029359879698735,Venda,24.796.967/0001-90
,2020-06-30,1,DJM 87 85,Rua Doutor José Manoel 87 - 85,36.04375,1.0,Apartamento residencial pronto para venda,0.0012945178899283,Venda,24.796.967/0001-90
,2020-06-30,1,CAD 457 123,Rua Cardoso de Almeida 457 - 123,70.91,1.0,Apartamento residencial pronto para venda,0.0020568728328449,Venda,24.796.967/0001-90
,2020-06-30,1,CWE 601 112,Rua Carlos Weber 601 - 112,74.385,1.0,Apartamento residencial pronto para venda,0.0026422194385655,Venda,24.796.967/0001-90
,2020-06-30,1,JAN 79 61,Avenida Jandira 79 - 61,102.86,1.0,Apartamento residencial pronto para venda,0.0046669189082922,Venda,24.796.967/0001-90
,2020-06-30,1,JMO 942 102,Rua João Moura 942 - 102,85.0,1.0,Apartamento residencial pronto para venda,0.0022557566839543,Venda,24.796.967/0001-90
,2020-06-30,1,RA 352 14B,Rua Apinajés 352 - 14B,93.16,1.0,Apartamento residencial pronto para venda,0.003734066744504,Venda,24.796.967/0001-90
,2020-06-30,1,AB 141 72,Rua Antônio Borba 141  - 72,93.65,1.0,Apartamento residencial pronto para venda,0.0020699410246327,Venda,24.796.967/0001-90
,2020-06-30,1,FIS 226 44,Rua Francisco Isoldi 226 - 44,51.76,1.0,Apartamento residencial pronto para venda,0.0019754036468571,Venda,24.796.967/0001-90
,2020-06-30,1,DIA 831 41,Rua Diana 831 - 41,84.42,1.0,Apartamento residencial pronto para venda,0.0019385934497333,Venda,24.796.967/0001-90
,2020-06-30,1,JAS 1330 101,Rua João Alvares Soares 1330 - 101,216.61,1.0,Apartamento residencial pronto para venda,0.0037410741194664,Venda,24.796.967/0001-90
,2020-06-30,1,RXN 333 122,Avenida Rouxinol 333 - 122,145.8,1.0,Apartamento residencial pronto para venda,0.0039013669461484,Venda,24.796.967/0001-90
,2020-06-30,1,ALC 242 101,Rua Alberto de Campos 242 - 101,210.0,1.0,Apartamento residencial pronto para venda,0.0113991376114308,Venda,24.796.967/0001-90
,2020-06-30,1,DBG 265 101,Rua Dona Brígida 265 - 101,86.85,1.0,Apartamento residencial pronto para venda,0.0029170630970329,Venda,24.796.967/0001-90
,2020-06-30,1,DMA 1251 14,Rua Doutor Miranda de Azevedo 1251 - 14,86.64,1.0,Apartamento residencial pronto para venda,0.0018908390806718,Venda,24.796.967/0001-90
,2020-06-30,1,DNM 724 44,Rua Doutor Nogueira Martins 724 - 44,55.5,1.0,Apartamento residencial pronto para venda,0.0014692597196469,Venda,24.796.967/0001-90
,2020-06-30,1,RGU 108 301,Rua General Urquiza 108 - 301,170.0,1.0,Apartamento residencial pronto para venda,0.0116970367829269,Venda,24.796.967/0001-90
,2020-06-30,1,CF 163 81,Rua Capital Federal 163 - 81,283.18,1.0,Apartamento residencial pronto para venda,0.0058819405673225,Venda,24.796.967/0001-90
,2020-06-30,1,JOA 99 61,Rua João Annes 99 - 61,92.7,1.0,Apartamento residencial pronto para venda,0.001938696339595,Venda,24.796.967/0001-90
,2020-06-30,1,TC 1033 301B,Rua Timóteo da Costa 1033 - 301B,153.0,1.0,Apartamento residencial pronto para venda,0.0085345667132097,Venda,24.796.967/0001-90
,2020-06-30,1,BH 321 83,Rua Barbara Heliodora 321 - 83,82.16,1.0,Apartamento residencial pronto para venda,0.0022371114256597,Venda,24.796.967/0001-90
,2020-06-30,1,HEL 151 93,Rua Helena 151 - 93,91.27,1.0,Apartamento residencial pronto para venda,0.0043959833848796,Venda,24.796.967/0001-90
,2020-06-30,1,CAI 299 131,Rua Caiubi 299 - 131,191.26,1.0,Apartamento residencial pronto para venda,0.0044511986448273,Venda,24.796.967/0001-90
,2020-06-30,1,CDA 977 21,Rua Cardoso de Almeida 977 - 21,126.58,1.0,Apartamento residencial pronto para venda,0.0027789514161147,Venda,24.796.967/0001-90
,2020-06-30,1,GIR 730 142,Rua Girassol 730 - 142,101.21,1.0,Apartamento residencial pronto para venda,0.0028292098792461,Venda,24.796.967/0001-90
,2020-06-30,1,DV 524 45,Rua Dona Veridiana 524 - 45,45.06,1.0,Apartamento residencial pronto para venda,0.0012968719199034,Venda,24.796.967/0001-90
,2020-06-30,1,JLI 47 101,Rua José Linhares 47 - 101,175.0,1.0,Apartamento residencial pronto para venda,0.0143733322429452,Venda,24.796.967/0001-90
,2020-06-30,1,JRA 87 5,Rua Doutor Rodrigues Alves Sobrinho 87 - 5,170.33,1.0,Apartamento residencial pronto para venda,0.0055614783889401,Venda,24.796.967/0001-90
,2020-06-30,1,TUI 693 61,Rua Tuim 693 - 61,171.3,1.0,Apartamento residencial pronto para venda,0.0062104829056161,Venda,24.796.967/0001-90
,2020-06-30,1,AP 113 24,Avenida Pavão 113 - 24,39.91,1.0,Apartamento residencial pronto para venda,0.0016954892229146,Venda,24.796.967/0001-90
,2020-06-30,1,ALC 51 102,Rua Alberto de Campos 51 - 102,41.0,1.0,Apartamento residencial pronto para venda,0.0021686494265991,Venda,24.796.967/0001-90
,2020-06-30,1,CD 1200 162,Rua Coronel Diogo 1200 - 162,63.81,1.0,Apartamento residencial pronto para venda,0.0019778448419495,Venda,24.796.967/0001-90
,2020-06-30,1,CD 1200 163,Rua Coronel Diogo 1200 - 163,63.81,1.0,Apartamento residencial pronto para venda,0.0019778448419495,Venda,24.796.967/0001-90
,2020-06-30,1,JAM 497 11,Rua Jorge Americano 497 - 11,78.24,1.0,Apartamento residencial pronto para venda,0.0019665894272868,Venda,24.796.967/0001-90
,2020-06-30,1,FAG 539 14,Avenida Fagundes Filho 539 - 15,61.8,1.0,Apartamento residencial pronto para venda,0.0014795029253648,Venda,24.796.967/0001-90
,2020-06-30,1,MMT 35 11,Rua Morgado de Mateus 35 - 11,68.9,1.0,Apartamento residencial pronto para venda,0.001791352661238,Venda,24.796.967/0001-90
,2020-06-30,1,AAP 566 907,Avenida Ataulfo de Paiva 566 - 907,60.0,1.0,Apartamento residencial pronto para venda,0.0037315543949432,Venda,24.796.967/0001-90
,2020-06-30,1,BTRI 639 21,Rua Barão do Triunfo 639 - 21,162.28,1.0,Apartamento residencial pronto para venda,0.005033175723727,Venda,24.796.967/0001-90
,2020-06-30,1,HAV 292 82,Rua Havaí 292 - 82,135.16,1.0,Apartamento residencial pronto para venda,0.0032195755868942,Venda,24.796.967/0001-90
,2020-06-30,1,FC 277 8,Rua Frei Caneca 277 - 8,31.65,1.0,Apartamento residencial pronto para venda,0.0009815283245142,Venda,24.796.967/0001-90
,2020-06-30,1,GUAI 758 134,Rua Guaipá 758 - 134,46.3268,1.0,Apartamento residencial pronto para venda,0.0014970715390006,Venda,24.796.967/0001-90
,2020-06-30,1,RFF 52 31,Rua Doutor Fausto Ferraz 52 - 31,106.77,1.0,Apartamento residencial pronto para venda,0.0023078570507261,Venda,24.796.967/0001-90
,2020-06-30,1,BH 353 82,Rua Barbara Heliodora 353 - 82,63.855,1.0,Apartamento residencial pronto para venda,0.0019555051979097,Venda,24.796.967/0001-90
,2020-06-30,1,ARR 414 41,Avenida Arruda Botelho 414 - 41,91.25,1.0,Apartamento residencial pronto para venda,0.002953832838678,Venda,24.796.967/0001-90
